mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,1.0,0.05
4.0,1.0,0.05
5.0,1.0,0.05
6.0,1.0,0.05
7.0,3.0,0.05
8.0,3.0,0.05
9.0,3.0,0.05
10.0,3.0,0.05
11.0,3.0,0.05
12.0,4.0,0.05
13.0,4.0,0.05
14.0,4.0,0.05
15.0,4.0,0.05
16.0,4.0,0.05
17.0,4.0,0.05
18.0,4.0,0.05
19.0,5.0,0.05
20.0,6.0,0.05
21.0,6.0,0.05
22.0,7.0,0.05
23.0,8.0,0.05
24.0,8.0,0.05
25.0,8.0,0.05
26.0,8.0,0.05
27.0,8.0,0.05
28.0,8.0,0.05
29.0,8.0,0.05
30.0,10.0,0.05
31.0,10.0,0.05
32.0,10.0,0.05
33.0,12.0,0.05
34.0,15.0,0.05
35.0,16.0,0.05
36.0,16.0,0.05
37.0,17.0,0.05
38.0,18.0,0.05
39.0,18.0,0.05
40.0,19.0,0.05
41.0,21.0,0.05
42.0,23.0,0.05
43.0,24.0,0.05
44.0,27.0,0.05
45.0,31.0,0.05
46.0,31.0,0.05
47.0,31.0,0.05
48.0,32.0,0.05
49.0,32.0,0.05
50.0,35.0,0.05
51.0,35.0,0.05
52.0,37.0,0.05
53.0,37.0,0.05
54.0,40.0,0.05
55.0,40.0,0.05
56.0,40.0,0.05
57.0,40.0,0.05
58.0,41.0,0.05
59.0,44.0,0.05
60.0,47.0,0.05
61.0,47.0,0.05
62.0,47.0,0.05
63.0,50.0,0.05
64.0,50.0,0.05
65.0,53.0,0.05
66.0,53.0,0.05
67.0,55.0,0.05
68.0,61.0,0.05
69.0,62.0,0.05
70.0,63.0,0.05
71.0,65.0,0.05
72.0,67.0,0.05
73.0,76.0,0.05
74.0,76.0,0.05
75.0,80.0,0.05
76.0,85.0,0.05
77.0,85.0,0.05
78.0,85.0,0.05
79.0,85.0,0.05
80.0,85.0,0.05
81.0,87.0,0.05
82.0,93.0,0.05
83.0,97.0,0.05
84.0,98.0,0.05
85.0,99.0,0.05
86.0,100.0,0.05
87.0,105.0,0.05
88.0,106.0,0.05
89.0,109.0,0.05
90.0,110.0,0.05
91.0,110.0,0.05
92.0,111.0,0.05
93.0,111.0,0.05
94.0,113.0,0.05
95.0,116.0,0.05
96.0,119.0,0.05
97.0,121.0,0.05
98.0,123.0,0.05
99.0,123.0,0.05
100.0,123.0,0.05
101.0,126.0,0.05
102.0,126.0,0.05
103.0,127.0,0.05
104.0,129.0,0.05
105.0,130.0,0.05
106.0,131.0,0.05
107.0,131.0,0.05
108.0,133.0,0.05
109.0,134.0,0.05
110.0,135.0,0.05
111.0,135.0,0.05
112.0,136.0,0.05
113.0,136.0,0.05
114.0,136.0,0.05
115.0,137.0,0.05
116.0,138.0,0.05
117.0,138.0,0.05
118.0,140.0,0.05
119.0,140.0,0.05
